Category,Availability,TemplateName,DisplayNameKey,DisplayNameEnglish,FlavorKey,FlavorEnglish,DescriptionKey,DescriptionEnglish,Tags,AbstractTypes,ActionTypes,SkillGraphGuids,SkillGraphPaths,AddValue,Duration,AddValueTimesDuration,StatEnums,AssetPath
potion,not-in-use,ItemTemplate_Alchemy_DruidsTincture,item_craftingresults_alchemy_DruidsTincture,Druid's Tincture,Template/flavor_locString_2543871262668956605_34a437fae52f44c4ea5b4173a019b079,A strange druidic potion.,Template/description_locString_2543871262668956605_34a437fae52f44c4ea5b4173a019b079,"Gets people Drunk, yet increases their [StatEnum_0].",,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_ConsumableHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,7191459edbd5a2f4d8d9c324f5f105ad | 6219faf0de359c24894f4d983ee7d636 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Drunk.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,3.0,30.0,90.0,Practicality,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/BasicPotions/NotInUse/ItemTemplate_Alchemy_DruidsTincture.prefab
potion,normal,ItemTemplate_Alchemy_DrunkWolf,item_craftingresults_alchemy_DrunkWolf,Drunk Wolf,,,Template/description_locString_2543871262668956605_44e3c9189aa7c0c46a09a4f6717c4afb,,,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,,,,,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/NoIdea/ItemTemplate_Alchemy_DrunkWolf.prefab
potion,normal,ItemTemplate_Alchemy_ElixirOfFastWalking,item_craftingresults_alchemy_ElixirOfFastWalking,Elixir of Fast Walking,Template/flavor_locString_2543871262668956605_c51e5b5429c453e49827143b93fe07f5,,NameSkill_Consumable_StatIncreasePercForDurationDesc,Increases [StatEnum] by [AddValueCalculated:P0] for [DurationCalculated]s.,potions:advanced,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,f2ff280e9af8e82488af7cf1fec980a5 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreasePercForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,1.0,30.0 | 60.0,30.0,CrouchSpeedMultiplier | Health,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/ItemTemplate_Alchemy_ElixirOfFastWalking.prefab
potion,normal,ItemTemplate_Alchemy_ElixirOfYouth,item_ElixirOfYouth,Elixir of Youth,Template/flavor_locString_2543871262668956605_235f7ed1994d1cc49b6e947c19fab873,,Template/description_locString_2543871262668956605_235f7ed1994d1cc49b6e947c19fab873,"Does nothing.
Unless you don’t know that.",potions:quest | item:quest,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,044ae51b997dbfd4daa7ec3c4051d2a0 | ec1609f89f4d90c4a8f9553b49e46008,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Alchemy/Alchemy_IncreaseStatForDuration.prefab,5.0,60.0,300.0,StaminaRegen,Assets/Data/Templates/Items/QuestCrafting/ItemTemplate_Alchemy_ElixirOfYouth.prefab
potion,normal,ItemTemplate_Alchemy_EssenceOfCold,item_craftingresults_alchemy_EssenceOfCold,Essence of Cold,Template/flavor_locString_2543871262668956605_b59e35fc64567bd40b36dbd7a97ef979,,NameSkill_Consumable_EssenceOfCold,Each arrow hit within [DurationCalculated]s of drinking deals an extra [DamagePercent:P0] Damage and an additional [FlatBonus] cold Damage.,potions:advanced,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,e608353ff74b17c4d8f7537a5a3687d0 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_OnArrowHitApplyElementalDamage.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,,20.0 | 60.0,,Mana | BowDrawSpeed | Health,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/ItemTemplate_Alchemy_EssenceOfCold.prefab
potion,normal,ItemTemplate_Alchemy_EssenceOfFire,item_craftingresults_alchemy_EssenceOfFire,Essence of Fire,Template/flavor_locString_2543871262668956605_b59e35fc64567bd40b36dbd7a97ef979,,NameSkill_Consumable_EssenceOfFire,Each arrow hit within [DurationCalculated]s of drinking deals an extra [DamagePercent:P0] Damage and an additional [FlatBonus] fire Damage.,potions:advanced,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,e608353ff74b17c4d8f7537a5a3687d0 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_OnArrowHitApplyElementalDamage.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,,20.0 | 60.0,,Mana | BowDrawSpeed | Health,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/ItemTemplate_Alchemy_EssenceOfFire.prefab
potion,normal,ItemTemplate_Alchemy_FaerieMush,item_craftingresults_alchemy_FaerieMush,Faerie Mush,Template/flavor_locString_2543871262668956605_da80d847687f5f345a2359e07fe184db,Druidic healing potion that makes people tipsy even though it contains no alcohol.,Template/description_locString_2543871262668956605_da80d847687f5f345a2359e07fe184db,Restores [HealValueCalculated:P0] [StatEnum] and gets one Drunk.,potions:advanced,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_ConsumableHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,6219faf0de359c24894f4d983ee7d636 | d5ab45e7eb066a84ea55f9ab4f78b92f | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Drunk.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_HealStatPercent.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,,,,Health | MaxHealth,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/ItemTemplate_Alchemy_FaerieMush.prefab
potion,normal,ItemTemplate_Alchemy_Fireball,item_craftingresults_alchemy_Fireball,Fireball,Template/flavor_locString_2543871262668956605_aa229c7d00512c44b9754c80602b3007,"A potion of the Dál Riata tribes, it works like most of their potions.",NameSkill_Consumable_StatIncreasePercForDurationDesc,Increases [StatEnum] by [AddValueCalculated:P0] for [DurationCalculated]s.,potions:advanced,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,f2ff280e9af8e82488af7cf1fec980a5 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreasePercForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,0.20000000298023224,60.0,12.000000178813934,CriticalChance,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/ItemTemplate_Alchemy_Fireball.prefab
potion,not-in-use,ItemTemplate_Alchemy_FireintheBelly,item_craftingresults_alchemy_FireintheBelly,Fire in the Belly,Template/flavor_locString_2543871262668956605_3bb217ff58f9cff40ba4adcca79e16e1,Missing,Template/description_locString_2543871262668956605_3bb217ff58f9cff40ba4adcca79e16e1,"Consumption leads to Suffering.
Increase [StatEnum_0] by [AddValueCalculated] for [DurationCalculated_0] seconds.
Set [StatEnum_1] to [SetValueCalculated] for [DurationCalculated_1] seconds.",,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,7191459edbd5a2f4d8d9c324f5f105ad | b731cc1f56e41f543976e24fe0a8faa8 | a215be54d2d9dce48a86a2d2cc5fbf19 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatSetForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Poison.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,5.0,60.0 | 60.0 | 60.0,300.0,Strength | MaxMana,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/NotInUse/ItemTemplate_Alchemy_FireintheBelly.prefab
potion,not-in-use,ItemTemplate_Alchemy_FortifyingBeverage,item_craftingresults_alchemy_FortifyingBeverage,Fortifying Beverage,Template/flavor_locString_2543871262668956605_a60aac746acf0014180326758216f94f,A potion made according to a druidic recipe.,Template/description_locString_2543871262668956605_a60aac746acf0014180326758216f94f,"Increases Endurance, but makes one Drunk.",,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_ConsumableHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,7191459edbd5a2f4d8d9c324f5f105ad | 6219faf0de359c24894f4d983ee7d636 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Drunk.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,3.0,40.0,120.0,Endurance,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/BasicPotions/NotInUse/ItemTemplate_Alchemy_FortifyingBeverage.prefab
potion,normal,ItemTemplate_Alchemy_GardenersTonic,item_craftingresults_alchemy_GardenersTonic,Gardener's Tonic,,,Template/description_locString_2543871262668956605_e75e7b4a48a03a14f9ad05a7f7abc9ec,"Consumption reduces strength of your attacks.
Decrease [StatEnum_0] by [LoseValueCalculated_0] for [Duration_0] seconds.
Decrease [StatEnum_1] by [LoseValueCalculated_1] for [Duration_1] seconds.",,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,e470752fda091834bb438c9fac397d74 | e470752fda091834bb438c9fac397d74 | ccce2ab825287734eac3928f4e51bab3 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatDecreaseForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatDecreaseForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_Weak.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,,10.0 | 10.0,,Practicality | Endurance,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/NoIdea/ItemTemplate_Alchemy_GardenersTonic.prefab
potion,not-in-use,ItemTemplate_Alchemy_GreaterStagfatherBrew,item_craftingresults_alchemy_GreaterStagfatherBrew,Greater Stagfather Brew,Template/flavor_locString_2543871262668956605_24227a141c98ea24398f90e97b51c033,Missing,Template/description_locString_2543871262668956605_24227a141c98ea24398f90e97b51c033,Increase [StatEnum] by [AddValueCalculated] for [DurationCalculated] seconds.,,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,7191459edbd5a2f4d8d9c324f5f105ad | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,5.0,60.0 | 60.0,300.0,Strength,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/NotInUse/ItemTemplate_Alchemy_GreaterStagfatherBrew.prefab
potion,normal,ItemTemplate_Alchemy_GreatHealthPotion,item_craftingresults_alchemy_GreatHealthPotion,Great Health Potion,Template/flavor_locString_2543871262668956605_699f42bf4eca7d14295a6f71d84ac516,The most powerful healing potion capable of bringing someone back from the brink of death.,description_generic_restorestat,Restores [HealValueCalculated] [StatEnum].,potions:healing | potions:advanced,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_ConsumableHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,acd627b35fa17234aa6b00ea69faf646 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_HealStatFlat_NonUpgradable.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,,,,Health,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/ItemTemplate_Alchemy_GreatHealthPotion.prefab
potion,normal,ItemTemplate_Alchemy_GreatManaPotion,item_craftingresults_alchemy_GreatManaPotion,Great Mana Potion,Template/flavor_locString_2543871262668956605_22b78e03b1a5b2f46be509218809838a,Smells like pure arcane energy and roses.,Template/description_locString_2543871262668956605_22b78e03b1a5b2f46be509218809838a,Restores [HealValueCalculated] [StatEnum].,potions:advanced,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionMP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_ConsumableMP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,acd627b35fa17234aa6b00ea69faf646 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_HealStatFlat_NonUpgradable.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,,60.0,,Mana | Health,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/ItemTemplate_Alchemy_GreatManaPotion.prefab
potion,not-in-use,ItemTemplate_Alchemy_GrindylowsWits,item_craftingresults_alchemy_GrindylowsWits,Grindylow's Wits,,,Template/description_locString_2543871262668956605_4a558caedf9a2984c8ac0ca8f577fc61,Increase [StatEnum] by [AddValueCalculated] for [DurationCalculated] seconds.,,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,7191459edbd5a2f4d8d9c324f5f105ad | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,5.0,60.0 | 60.0,300.0,Perception,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/NotInUse/ItemTemplate_Alchemy_GrindylowsWits.prefab
potion,not-in-use,ItemTemplate_Alchemy_HangmansBlood,item_craftingresults_alchemy_HangmansBlood,Hangman's Blood,Template/flavor_locString_2543871262668956605_30be4a8bfca6a994d8f6ab6da199f84f,Missing,Template/description_locString_2543871262668956605_30be4a8bfca6a994d8f6ab6da199f84f,Apply Corruption ([BuildupCalculated]) to weapon.,,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_WeaponBuff.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,,,,,,,,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/NotInUse/Grease/ItemTemplate_Alchemy_HangmansBlood.prefab
potion,normal,ItemTemplate_Alchemy_HangmansFruitDecoction,item_craftingresults_alchemy_HangmansFruitDecoction,Hangman's Fruit Decoction,,,Template/description_locString_2543871262668956605_2d6b81dc173e17147b41555e1b32677f,Apply Weak ([BuildupCalculated]) to weapon.,potions:weapons,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_WeaponBuff.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,,,,,,,,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/WeaponsEffects/ItemTemplate_Alchemy_HangmansFruitDecoction.prefab
potion,not-in-use,ItemTemplate_Alchemy_HealingTincture,item_craftingresults_alchemy_HealingTincture,Healing Tincture,Template/flavor_locString_2543871262668956605_777b23c9a3271d54cab4dc4a0950d9a5,Common remedy for various ailments.,Template/description_locString_2543871262668956605_777b23c9a3271d54cab4dc4a0950d9a5,Heals [HealValueCalculated] [StatEnum] over [DurationCalculated] seconds.,,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,4d431d204820819429d8f7bac4177644 | 044ae51b997dbfd4daa7ec3c4051d2a0,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_HealOverTimeStatusFlat.prefab | Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_OverdrinkAlchemy.prefab,,10.0,,Health,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/BasicPotions/NotInUse/ItemTemplate_Alchemy_HealingTincture.prefab
potion,normal,ItemTemplate_Alchemy_HealthPotion,item_craftingresults_alchemy_HealthPotion,Health Potion,Template/flavor_locString_2543871262668956605_b1ddceda57b38ce43b1fb6d82483d35f,Most common druidic potion.,description_generic_restorestat,Restores [HealValueCalculated] [StatEnum].,potions:basic | potions:healing,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_ConsumableHP.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,acd627b35fa17234aa6b00ea69faf646,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_HealStatFlat_NonUpgradable.prefab,,,,Health,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/BasicPotions/ItemTemplate_Alchemy_HealthPotion.prefab
potion,normal,ItemTemplate_Alchemy_Heartburn,item_craftingresults_alchemy_Heartburn,Heartburn,,,Template/description_locString_2543871262668956605_24a294e97e786dd4dbc36a814e296b7d,Apply Burn ([BuildupCalculated]) to weapon.,potions:weapons,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_WeaponBuff.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,,,,,,,,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/WeaponsEffects/ItemTemplate_Alchemy_Heartburn.prefab
potion,normal,ItemTemplate_Alchemy_HeavyHeart,item_craftingresults_alchemy_HeavyHeart,Heavy Heart,,,Template/description_locString_2543871262668956605_884d3e7930ad62e45ae9819d42506232,Apply Weak ([BuildupCalculated]) to weapon.,potions:weapons,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_WeaponBuff.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,,,,,,,,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/WeaponsEffects/ItemTemplate_Alchemy_HeavyHeart.prefab
potion,normal,ItemTemplate_Alchemy_HuntersLuckPotion,Template/itemName_2543871262668956605_a5c85c299664eb949bcb9bcee35d8eb3,Hunter’s Luck Potion,Template/flavor_locString_2543871262668956605_a5c85c299664eb949bcb9bcee35d8eb3,,Template/description_locString_2543871262668956605_a5c85c299664eb949bcb9bcee35d8eb3,"Your arrows do not break on impact for [DurationCalculated]s, allowing you to always retrieve them.",potions:advanced,Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Abstract_ItemTemplate_PotionOther.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Potion.prefab | Assets/Data/Templates/Items/ItemTemplates/AbstractTypes/Consumable/Partial/Abstract_ItemTemplate_Consumable.prefab,Eat,7191459edbd5a2f4d8d9c324f5f105ad,Assets/Data/Templates/SkillGraphs/Consumable/Prefabs/Consumable_ApplyStatus_StatIncreaseForDuration.prefab,1.0,120.0,120.0,ArrowRetrievalChance,Assets/Data/Templates/Items/ItemTemplates/CraftingResults/Alchemy/AdvancedPotions/ItemTemplate_Alchemy_HuntersLuckPotion.prefab
